Date,AAPL,JNJ,JPM,NVDA,T,TSLA,WMT,XOM
2024-02-27,181.5336456298828,154.6503448486328,178.25210571289062,78.66598510742188,15.738176345825195,199.72999572753906,58.58130645751953,99.71484375
2024-02-28,180.33091735839844,155.1979522705078,179.15576171875,77.62845611572266,15.8597412109375,202.0399932861328,58.610801696777344,99.99281311035156
2024-02-29,179.66493225097656,155.0346221923828,180.78814697265625,79.07682037353516,15.83168888092041,201.8800048828125,57.617897033691406,100.18452453613281
2024-03-01,178.58148193359375,155.7455291748047,180.0399627685547,82.24240112304688,15.878445625305176,202.63999938964844,57.765357971191406,101.44976043701172
2024-03-04,174.04884338378906,153.55517578125,181.3905792236328,85.19908142089844,15.710121154785156,188.13999938964844,58.29621505737305,100.0311508178711
2024-03-05,169.09873962402344,153.6800537109375,183.20761108398438,85.92979431152344,16.05611801147461,180.74000549316406,59.0236930847168,101.25806427001953
2024-03-06,168.10475158691406,153.0748291015625,184.15982055664062,88.66470336914062,16.065471649169922,176.5399932861328,59.544715881347656,102.3411865234375
2024-03-07,167.98545837402344,152.62330627441406,182.54685974121094,92.63212585449219,15.943904876708984,178.64999389648438,59.33827209472656,102.91629791259766
2024-03-08,169.70509338378906,153.2477569580078,182.88693237304688,87.49317169189453,16.08417320251465,175.33999633789062,59.10232925415039,103.88441467285156
2024-03-11,171.71295166015625,154.89053344726562,182.9549560546875,85.73986053466797,16.205739974975586,177.77000427246094,59.63319396972656,104.49785614013672
2024-03-12,172.1900634765625,156.34115600585938,184.46104431152344,91.87643432617188,16.08417320251465,177.5399932861328,60.37049865722656,103.82688903808594
2024-03-13,170.10267639160156,154.76564025878906,185.95742797851562,90.85183715820312,16.07482147216797,169.47999572753906,60.242698669433594,104.9866943359375
2024-03-14,171.96145629882812,152.949951171875,182.64405822753906,87.90901184082031,15.906498908996582,162.5,60.19140625,106.84622192382812
2024-03-15,171.58372497558594,151.96043395996094,184.90802001953125,87.80204772949219,15.943904876708984,163.57000732421875,59.85602569580078,106.65453338623047
2024-03-18,172.67713928222656,150.59628295898438,187.20114135742188,88.4197998046875,16.177684783935547,173.8000030517578,60.0335807800293,107.64181518554688
2024-03-19,175.02296447753906,150.0679168701172,188.2991180419922,89.36243438720703,16.05611801147461,171.32000732421875,60.04344177246094,108.39904022216797
2024-03-20,177.59742736816406,149.63558959960938,190.7671661376953,90.33604431152344,16.093521118164062,175.66000366210938,60.418277740478516,108.30317687988281
2024-03-21,170.34124755859375,149.6259765625,193.4197998046875,91.39861297607422,16.046768188476562,172.82000732421875,60.615570068359375,108.78243255615234
2024-03-22,171.24578857421875,149.12643432617188,191.04893493652344,94.2514877319336,15.878445625305176,170.8300018310547,60.04344177246094,108.78243255615234
2024-03-25,169.82437133789062,149.11683654785156,189.29995727539062,94.96419525146484,16.009363174438477,172.6300048828125,59.74751663208008,109.89432525634766
2024-03-26,168.69122314453125,149.6452178955078,190.18414306640625,92.52416229248047,16.065471649169922,177.6699981689453,59.68832778930664,109.06999969482422
2024-03-27,172.26959228515625,151.7490997314453,193.86679077148438,90.2140884399414,16.41146469116211,179.8300018310547,59.895484924316406,110.20105743408203
2024-03-28,170.45057678222656,151.97006225585938,194.62466430664062,90.32005310058594,16.458223342895508,175.7899932861328,59.35294723510742,111.41837310791016
2024-04-01,169.00927734375,151.576171875,193.30322265625,90.32704162597656,16.364709854125977,175.22000122070312,59.18525695800781,112.13726043701172
2024-04-02,167.82643127441406,151.52813720703125,193.2254638671875,89.4164047241211,16.383413314819336,166.6300048828125,58.35666275024414,114.33228302001953
2024-04-03,168.63156127929688,148.194580078125,192.6813507080078,88.92860412597656,16.467575073242188,168.3800048828125,58.62299728393555,114.35144805908203
2024-04-04,167.80654907226562,146.50379943847656,191.21531677246094,85.87081146240234,16.4301700592041,171.11000061035156,58.692047119140625,114.75402069091797
2024-04-05,168.56198120117188,146.3981170654297,192.97454833984375,87.97297668457031,16.289899826049805,164.89999389648438,59.037288665771484,116.3355941772461
2024-04-08,167.4387664794922,145.6295623779297,193.981201171875,87.09832763671875,16.130929946899414,172.97999572753906,58.96824264526367,115.54959869384766
2024-04-09,168.65145874023438,146.30203247070312,192.68133544921875,85.32002258300781,16.062498092651367,176.8800048828125,58.97810745239258,116.15345764160156
2024-04-10,166.77279663085938,144.29420471191406,191.03941345214844,87.00436401367188,15.900920867919922,171.75999450683594,59.796836853027344,117.13114929199219
2024-04-11,173.9892120361328,142.93963623046875,191.0003204345703,90.57994079589844,15.606284141540527,174.60000610351562,59.27403259277344,116.7381591796875
